wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;0;0;0;0;t00
dolnoœl¹skie;boles³awiecki;1052;0;0;0;t0201
dolnoœl¹skie;dzier¿oniowski;515;0;0;0;t0202
dolnoœl¹skie;g³ogowski;624;0;0;0;t0203
dolnoœl¹skie;górowski;0;0;0;0;t0204
dolnoœl¹skie;jaworski;359;0;0;0;t0205
dolnoœl¹skie;jeleniogórski;259;0;0;0;t0206
dolnoœl¹skie;kamiennogórski;259;0;0;0;t0207
dolnoœl¹skie;k³odzki;1982;0;0;0;t0208
dolnoœl¹skie;legnicki;0;0;0;0;t0209
dolnoœl¹skie;lubañski;359;0;0;0;t0210
dolnoœl¹skie;lubiñski;1703;53;0;0;t0211
dolnoœl¹skie;lwówecki;528;0;0;0;t0212
dolnoœl¹skie;milicki;268;0;0;0;t0213
dolnoœl¹skie;oleœnicki;588;1;0;0;t0214
dolnoœl¹skie;o³awski;611;0;0;0;t0215
dolnoœl¹skie;polkowicki;0;0;0;0;t0216
dolnoœl¹skie;strzeliñski;506;0;0;0;t0217
dolnoœl¹skie;œredzki;0;0;0;0;t0218
dolnoœl¹skie;œwidnicki;1616;0;0;0;t0219
dolnoœl¹skie;trzebnicki;602;0;0;0;t0220
dolnoœl¹skie;wa³brzyski;427;0;0;0;t0221
dolnoœl¹skie;wo³owski;445;0;0;0;t0222
dolnoœl¹skie;wroc³awski;162;0;0;0;t0223
dolnoœl¹skie;z¹bkowicki;500;0;0;0;t0224
dolnoœl¹skie;zgorzelecki;1586;0;0;0;t0225
dolnoœl¹skie;z³otoryjski;422;0;0;0;t0226
dolnoœl¹skie;Jelenia Góra;1796;436;0;0;t0261
dolnoœl¹skie;Legnica;1875;317;2;0;t0262
dolnoœl¹skie;Wroc³aw;23444;783;21;21;t0264
dolnoœl¹skie;Wa³brzych;2664;72;0;0;t0265
kujawsko-pomorskie;aleksandrowski;577;0;0;0;t0401
kujawsko-pomorskie;brodnicki;665;46;0;0;t0402
kujawsko-pomorskie;bydgoski;0;0;0;0;t0403
kujawsko-pomorskie;che³miñski;334;0;0;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;413;0;0;0;t0405
kujawsko-pomorskie;grudzi¹dzki;85;0;0;0;t0406
kujawsko-pomorskie;inowroc³awski;1544;0;0;0;t0407
kujawsko-pomorskie;lipnowski;496;0;0;0;t0408
kujawsko-pomorskie;mogileñski;249;0;0;0;t0409
kujawsko-pomorskie;nakielski;357;0;0;0;t0410
kujawsko-pomorskie;radziejowski;567;0;0;0;t0411
kujawsko-pomorskie;rypiñski;320;0;0;0;t0412
kujawsko-pomorskie;sêpoleñski;415;0;0;0;t0413
kujawsko-pomorskie;œwiecki;465;0;0;0;t0414
kujawsko-pomorskie;toruñski;307;0;0;0;t0415
kujawsko-pomorskie;tucholski;350;0;0;0;t0416
kujawsko-pomorskie;w¹brzeski;155;0;0;0;t0417
kujawsko-pomorskie;w³oc³awski;90;0;0;0;t0418
kujawsko-pomorskie;¿niñski;441;0;0;0;t0419
kujawsko-pomorskie;Bydgoszcz;8999;177;0;0;t0461
kujawsko-pomorskie;Grudzi¹dz;1813;0;0;0;t0462
kujawsko-pomorskie;Toruñ;3174;0;0;0;t0463
kujawsko-pomorskie;W³oc³awek;782;0;0;0;t0464
lubelskie;bialski;176;0;0;0;t0601
lubelskie;bi³gorajski;427;0;0;0;t0602
lubelskie;che³mski;0;0;0;0;t0603
lubelskie;hrubieszowski;506;0;0;0;t0604
lubelskie;janowski;436;0;0;0;t0605
lubelskie;krasnostawski;513;48;0;0;t0606
lubelskie;kraœnicki;323;0;0;0;t0607
lubelskie;lubartowski;556;0;0;0;t0608
lubelskie;lubelski;432;0;0;0;t0609
lubelskie;³êczyñski;618;0;0;0;t0610
lubelskie;³ukowski;438;0;0;0;t0611
lubelskie;opolski;410;0;0;0;t0612
lubelskie;parczewski;533;0;0;0;t0613
lubelskie;pu³awski;2121;54;40;40;t0614
lubelskie;radzyñski;536;0;0;0;t0615
lubelskie;rycki;327;0;0;0;t0616
lubelskie;œwidnicki;254;0;0;0;t0617
lubelskie;tomaszowski;724;52;0;0;t0618
lubelskie;w³odawski;528;0;0;0;t0619
lubelskie;zamojski;174;0;0;0;t0620
lubelskie;Bia³a Podlaska;1510;18;0;0;t0661
lubelskie;Che³m;1051;47;0;0;t0662
