wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;1;0;1;0;t00
dolnoœl¹skie;boles³awiecki;1573;149;0;0;t0201
dolnoœl¹skie;dzier¿oniowski;848;87;0;0;t0202
dolnoœl¹skie;g³ogowski;654;18;0;0;t0203
dolnoœl¹skie;górowski;82;6;0;0;t0204
dolnoœl¹skie;jaworski;495;40;0;0;t0205
dolnoœl¹skie;jeleniogórski;484;109;0;0;t0206
dolnoœl¹skie;kamiennogórski;492;66;0;0;t0207
dolnoœl¹skie;k³odzki;2610;224;0;0;t0208
dolnoœl¹skie;legnicki;0;0;0;0;t0209
dolnoœl¹skie;lubañski;436;24;0;0;t0210
dolnoœl¹skie;lubiñski;2223;288;0;0;t0211
dolnoœl¹skie;lwówecki;624;43;0;0;t0212
dolnoœl¹skie;milicki;444;48;0;0;t0213
dolnoœl¹skie;oleœnicki;1030;104;0;0;t0214
dolnoœl¹skie;o³awski;874;101;0;0;t0215
dolnoœl¹skie;polkowicki;0;0;0;0;t0216
dolnoœl¹skie;strzeliñski;506;0;0;0;t0217
dolnoœl¹skie;œredzki;83;18;0;0;t0218
dolnoœl¹skie;œwidnicki;1851;67;0;0;t0219
dolnoœl¹skie;trzebnicki;939;65;0;0;t0220
dolnoœl¹skie;wa³brzyski;697;110;0;0;t0221
dolnoœl¹skie;wo³owski;505;30;0;0;t0222
dolnoœl¹skie;wroc³awski;324;12;0;0;t0223
dolnoœl¹skie;z¹bkowicki;1159;203;126;58;t0224
dolnoœl¹skie;zgorzelecki;2027;225;224;224;t0225
dolnoœl¹skie;z³otoryjski;422;0;0;0;t0226
dolnoœl¹skie;Jelenia Góra;1942;36;70;28;t0261
dolnoœl¹skie;Legnica;2553;131;265;131;t0262
dolnoœl¹skie;Wroc³aw;26511;1172;1710;878;t0264
dolnoœl¹skie;Wa³brzych;2897;143;193;139;t0265
kujawsko-pomorskie;aleksandrowski;648;26;0;0;t0401
kujawsko-pomorskie;brodnicki;784;66;66;66;t0402
kujawsko-pomorskie;bydgoski;239;96;0;0;t0403
kujawsko-pomorskie;che³miñski;517;91;22;22;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;413;0;0;0;t0405
kujawsko-pomorskie;grudzi¹dzki;85;0;0;0;t0406
kujawsko-pomorskie;inowroc³awski;1956;114;60;60;t0407
kujawsko-pomorskie;lipnowski;568;72;0;0;t0408
kujawsko-pomorskie;mogileñski;373;68;3;3;t0409
kujawsko-pomorskie;nakielski;440;71;0;0;t0410
kujawsko-pomorskie;radziejowski;639;49;0;0;t0411
kujawsko-pomorskie;rypiñski;483;98;140;91;t0412
kujawsko-pomorskie;sêpoleñski;729;139;40;40;t0413
kujawsko-pomorskie;œwiecki;741;113;1;0;t0414
kujawsko-pomorskie;toruñski;391;12;0;0;t0415
kujawsko-pomorskie;tucholski;350;0;0;0;t0416
kujawsko-pomorskie;w¹brzeski;179;24;0;0;t0417
kujawsko-pomorskie;w³oc³awski;374;119;0;0;t0418
kujawsko-pomorskie;¿niñski;780;95;0;0;t0419
kujawsko-pomorskie;Bydgoszcz;10923;970;560;345;t0461
kujawsko-pomorskie;Grudzi¹dz;2040;227;208;208;t0462
kujawsko-pomorskie;Toruñ;4614;562;490;172;t0463
kujawsko-pomorskie;W³oc³awek;1001;66;72;6;t0464
lubelskie;bialski;383;102;0;0;t0601
lubelskie;bi³gorajski;676;40;0;0;t0602
lubelskie;che³mski;10;5;0;0;t0603
lubelskie;hrubieszowski;554;48;48;48;t0604
lubelskie;janowski;593;52;0;0;t0605
lubelskie;krasnostawski;793;60;0;0;t0606
lubelskie;kraœnicki;492;59;0;0;t0607
lubelskie;lubartowski;925;89;0;0;t0608
lubelskie;lubelski;725;138;0;0;t0609
lubelskie;³êczyñski;689;23;0;0;t0610
lubelskie;³ukowski;892;176;0;0;t0611
lubelskie;opolski;493;59;59;59;t0612
lubelskie;parczewski;695;104;0;0;t0613
lubelskie;pu³awski;2487;143;195;65;t0614
lubelskie;radzyñski;536;0;0;0;t0615
lubelskie;rycki;423;48;25;25;t0616
lubelskie;œwidnicki;373;60;0;0;t0617
lubelskie;tomaszowski;890;94;0;0;t0618
lubelskie;w³odawski;617;6;0;0;t0619
lubelskie;zamojski;387;59;0;0;t0620
lubelskie;Bia³a Podlaska;1982;255;250;138;t0661
lubelskie;Che³m;1303;165;115;74;t0662
lubelskie;Lublin;13660;590;490;153;t0663
lubelskie;Zamoœæ;1782;132;119;52;t0664
lubuskie;gorzowski;277;0;0;0;t0801
lubuskie;kroœnieñski;562;140;0;0;t0802
lubuskie;miêdzyrzecki;1346;37;0;0;t0803
lubuskie;nowosolski;1299;1;72;1;t0804
lubuskie;s³ubicki;424;90;74;74;t0805
lubuskie;strzelecko-drezdenecki;442;0;0;0;t0806
lubuskie;sulêciñski;429;1;0;0;t0807
lubuskie;œwiebodziñski;859;47;39;13;t0808
lubuskie;zielonogórski;712;217;79;79;t0809
lubuskie;¿agañski;337;0;0;0;t0810
lubuskie;¿arski;1618;185;89;54;t0811
lubuskie;wschowski;462;33;73;31;t0812
lubuskie;Gorzów Wielkopolski;2302;213;146;70;t0861
lubuskie;Zielona Góra;1797;105;103;30;t0862
³ódzkie;be³chatowski;1374;197;144;90;t1001
³ódzkie;kutnowski;896;145;53;15;t1002
³ódzkie;³aski;265;0;0;0;t1003
³ódzkie;³êczycki;1068;163;11;11;t1004
³ódzkie;³owicki;1441;180;99;22;t1005
³ódzkie;³ódzki wschodni;224;36;0;0;t1006
³ódzkie;opoczyñski;609;54;52;52;t1007
³ódzkie;pabianicki;1360;129;1;1;t1008
³ódzkie;pajêczañski;328;24;0;0;t1009
³ódzkie;piotrkowski;151;0;0;0;t1010
³ódzkie;poddêbicki;492;0;0;0;t1011
³ódzkie;radomszczañski;1932;195;77;47;t1012
³ódzkie;rawski;224;1;0;0;t1013
³ódzkie;sieradzki;1475;121;118;88;t1014
³ódzkie;skierniewicki;0;0;0;0;t1015
³ódzkie;tomaszowski;1450;81;76;20;t1016
³ódzkie;wieluñski;546;73;0;0;t1017
³ódzkie;wieruszowski;162;20;0;0;t1018
³ódzkie;zduñskowolski;758;119;74;45;t1019
³ódzkie;zgierski;2701;100;64;23;t1020
³ódzkie;brzeziñski;407;49;0;0;t1021
³ódzkie;£ódŸ;24145;1303;1020;492;t1061
³ódzkie;Piotrków Trybunalski;1443;172;61;18;t1062
³ódzkie;Skierniewice;1164;122;74;8;t1063
ma³opolskie;bocheñski;656;6;0;0;t1201
ma³opolskie;brzeski;958;65;37;37;t1202
ma³opolskie;chrzanowski;1037;22;0;0;t1203
ma³opolskie;d¹browski;789;66;0;0;t1204
ma³opolskie;gorlicki;831;77;0;0;t1205
ma³opolskie;krakowski;646;129;0;0;t1206
ma³opolskie;limanowski;890;68;0;0;t1207
ma³opolskie;miechowski;981;166;133;85;t1208
ma³opolskie;myœlenicki;843;64;0;0;t1209
ma³opolskie;nowos¹decki;521;22;0;0;t1210
ma³opolskie;nowotarski;1600;150;46;46;t1211
ma³opolskie;olkuski;770;31;0;0;t1212
ma³opolskie;oœwiêcimski;1280;112;61;35;t1213
ma³opolskie;proszowicki;574;81;54;54;t1214
ma³opolskie;suski;1202;168;141;52;t1215
ma³opolskie;tarnowski;641;236;0;0;t1216
ma³opolskie;tatrzañski;632;27;1;1;t1217
ma³opolskie;wadowicki;624;100;0;0;t1218
ma³opolskie;wielicki;239;95;0;0;t1219
ma³opolskie;Kraków;24217;1355;1241;567;t1261
ma³opolskie;Nowy S¹cz;1177;134;53;24;t1262
ma³opolskie;Tarnów;3429;193;200;55;t1263
mazowieckie;bia³obrzeski;227;84;0;0;t1401
mazowieckie;ciechanowski;1296;0;37;0;t1402
mazowieckie;garwoliñski;490;72;0;0;t1403
mazowieckie;gostyniñski;281;37;0;0;t1404
mazowieckie;grodziski;2239;210;6;6;t1405
mazowieckie;grójecki;1372;138;71;71;t1406
mazowieckie;kozienicki;261;0;0;0;t1407
mazowieckie;legionowski;333;84;0;0;t1408
mazowieckie;lipski;304;56;0;0;t1409
mazowieckie;³osicki;178;0;0;0;t1410
mazowieckie;makowski;405;53;0;0;t1411
mazowieckie;miñski;1083;39;0;0;t1412
mazowieckie;m³awski;882;65;22;0;t1413
mazowieckie;nowodworski;2506;179;0;0;t1414
mazowieckie;ostro³êcki;71;23;0;0;t1415
mazowieckie;ostrowski;696;29;0;0;t1416
mazowieckie;otwocki;1294;187;0;0;t1417
mazowieckie;piaseczyñski;2505;313;0;0;t1418
mazowieckie;p³ocki;864;231;0;0;t1419
mazowieckie;p³oñski;801;33;0;0;t1420
mazowieckie;pruszkowski;2362;259;0;0;t1421
mazowieckie;przasnyski;748;73;0;0;t1422
mazowieckie;przysuski;340;33;0;0;t1423
mazowieckie;pu³tuski;702;74;0;0;t1424
mazowieckie;radomski;814;94;93;77;t1425
mazowieckie;siedlecki;88;25;0;0;t1426
mazowieckie;sierpecki;523;18;0;0;t1427
mazowieckie;sochaczewski;859;91;0;0;t1428
mazowieckie;soko³owski;779;90;0;0;t1429
mazowieckie;szyd³owiecki;266;18;0;0;t1430
mazowieckie;warszawski zachodni;1047;242;0;0;t1432
mazowieckie;wêgrowski;655;60;0;0;t1433
mazowieckie;wo³omiñski;2874;350;67;67;t1434
mazowieckie;wyszkowski;845;127;0;0;t1435
mazowieckie;zwoleñski;252;30;0;0;t1436
mazowieckie;¿uromiñski;561;99;141;98;t1437
mazowieckie;¿yrardowski;362;2;2;2;t1438
mazowieckie;Ostro³êka;1384;19;0;0;t1461
mazowieckie;P³ock;1720;84;58;58;t1462
mazowieckie;Radom;3360;307;181;19;t1463
mazowieckie;Siedlce;1717;117;189;83;t1464
mazowieckie;Warszawa;53999;1801;1812;836;t1465
opolskie;brzeski;788;60;128;58;t1601
opolskie;g³ubczycki;1300;251;33;33;t1602
opolskie;kêdzierzyñsko-kozielski;1406;58;0;0;t1603
opolskie;kluczborski;651;202;0;0;t1604
opolskie;krapkowicki;1181;96;134;92;t1605
opolskie;namys³owski;392;12;0;0;t1606
opolskie;nyski;2603;333;272;236;t1607
opolskie;oleski;448;79;0;0;t1608
opolskie;opolski;536;158;0;0;t1609
opolskie;prudnicki;840;95;74;27;t1610
opolskie;strzelecki;1300;269;254;135;t1611
opolskie;Opole;4756;282;96;77;t1661
podkarpackie;bieszczadzki;248;70;0;0;t1801
podkarpackie;brzozowski;880;92;71;51;t1802
podkarpackie;dêbicki;1232;79;248;77;t1803
podkarpackie;jaros³awski;793;142;0;0;t1804
podkarpackie;jasielski;461;31;21;21;t1805
podkarpackie;kolbuszowski;334;0;0;0;t1806
podkarpackie;kroœnieñski;86;0;0;0;t1807
podkarpackie;le¿ajski;676;142;47;47;t1808
podkarpackie;lubaczowski;1099;235;0;0;t1809
podkarpackie;³añcucki;1018;90;135;85;t1810
podkarpackie;mielecki;940;96;11;10;t1811
podkarpackie;ni¿añski;431;0;0;0;t1812
podkarpackie;przemyski;47;47;0;0;t1813
podkarpackie;przeworski;546;86;75;74;t1814
podkarpackie;ropczycko-sêdziszowski;426;0;0;0;t1815
podkarpackie;rzeszowski;410;118;0;0;t1816
podkarpackie;sanocki;673;84;114;60;t1817
podkarpackie;stalowowolski;1354;78;0;0;t1818
podkarpackie;strzy¿owski;322;89;0;0;t1819
podkarpackie;tarnobrzeski;255;0;0;0;t1820
podkarpackie;leski;218;0;0;0;t1821
podkarpackie;Krosno;1007;83;46;46;t1861
podkarpackie;Przemyœl;1559;122;115;40;t1862
podkarpackie;Rzeszów;7953;431;195;127;t1863
podkarpackie;Tarnobrzeg;1067;207;59;59;t1864
podlaskie;augustowski;512;18;6;6;t2001
podlaskie;bia³ostocki;1706;337;37;37;t2002
podlaskie;bielski;566;67;96;66;t2003
podlaskie;grajewski;390;31;0;0;t2004
podlaskie;hajnowski;715;141;4;4;t2005
podlaskie;kolneñski;422;0;0;0;t2006
podlaskie;³om¿yñski;0;0;0;0;t2007
podlaskie;moniecki;307;47;65;47;t2008
podlaskie;sejneñski;224;62;0;0;t2009
podlaskie;siemiatycki;328;6;0;0;t2010
podlaskie;sokólski;427;13;0;0;t2011
podlaskie;suwalski;0;0;0;0;t2012
podlaskie;wysokomazowiecki;349;0;0;0;t2013
podlaskie;zambrowski;447;66;129;64;t2014
podlaskie;Bia³ystok;8490;330;410;243;t2061
podlaskie;£om¿a;1179;71;63;44;t2062
podlaskie;Suwa³ki;1032;27;99;0;t2063
pomorskie;bytowski;1359;180;108;87;t2201
pomorskie;chojnicki;694;97;1;1;t2202
pomorskie;cz³uchowski;418;7;7;7;t2203
pomorskie;gdañski;169;0;0;0;t2204
pomorskie;kartuski;1410;191;0;0;t2205
pomorskie;koœcierski;1103;28;0;0;t2206
pomorskie;kwidzyñski;1451;135;50;50;t2207
pomorskie;lêborski;812;122;0;0;t2208
pomorskie;malborski;689;0;0;0;t2209
pomorskie;nowodworski;323;48;0;0;t2210
pomorskie;pucki;571;179;14;14;t2211
pomorskie;s³upski;200;155;0;0;t2212
pomorskie;starogardzki;1625;59;0;0;t2213
pomorskie;tczewski;1778;61;0;0;t2214
pomorskie;wejherowski;2622;349;138;130;t2215
pomorskie;sztumski;432;21;24;18;t2216
pomorskie;Gdañsk;16765;961;838;573;t2261
pomorskie;Gdynia;5460;271;130;96;t2262
pomorskie;S³upsk;1205;275;287;173;t2263
pomorskie;Sopot;366;30;0;0;t2264
œl¹skie;bêdziñski;1773;287;0;0;t2401
œl¹skie;bielski;954;95;0;0;t2402
œl¹skie;cieszyñski;2461;340;150;97;t2403
œl¹skie;czêstochowski;339;57;0;0;t2404
œl¹skie;gliwicki;1965;122;3;3;t2405
œl¹skie;k³obucki;1159;39;35;35;t2406
œl¹skie;lubliniecki;812;101;0;0;t2407
œl¹skie;miko³owski;1232;42;0;0;t2408
œl¹skie;myszkowski;1036;18;0;0;t2409
œl¹skie;pszczyñski;159;40;0;0;t2410
œl¹skie;raciborski;1277;53;97;47;t2411
œl¹skie;rybnicki;89;0;0;0;t2412
œl¹skie;tarnogórski;1887;315;0;0;t2413
œl¹skie;bieruñsko-lêdziñski;89;0;0;0;t2414
œl¹skie;wodzis³awski;573;72;0;0;t2415
œl¹skie;zawierciañski;567;19;0;0;t2416
œl¹skie;¿ywiecki;1066;181;48;47;t2417
œl¹skie;Bielsko-Bia³a;4970;98;209;0;t2461
œl¹skie;Bytom;2537;61;23;23;t2462
œl¹skie;Chorzów;2037;227;0;0;t2463
œl¹skie;Czêstochowa;3591;201;68;14;t2464
œl¹skie;D¹browa Górnicza;1356;22;0;0;t2465
œl¹skie;Gliwice;2932;237;59;59;t2466
œl¹skie;Jastrzêbie-Zdrój;2517;31;151;5;t2467
œl¹skie;Jaworzno;465;9;0;0;t2468
œl¹skie;Katowice;12033;527;720;307;t2469
œl¹skie;Mys³owice;571;117;0;0;t2470
œl¹skie;Piekary Œl¹skie;955;121;75;25;t2471
œl¹skie;Ruda Œl¹ska;2505;501;225;151;t2472
œl¹skie;Rybnik;1604;0;0;0;t2473
œl¹skie;Siemianowice Œl¹skie;1404;54;0;0;t2474
œl¹skie;Sosnowiec;2468;30;0;0;t2475
œl¹skie;Œwiêtoch³owice;653;128;0;0;t2476
œl¹skie;Tychy;2401;339;33;33;t2477
œl¹skie;Zabrze;4074;286;398;208;t2478
œl¹skie;¯ory;488;59;58;58;t2479
œwiêtokrzyskie;buski;1828;201;70;65;t2601
œwiêtokrzyskie;jêdrzejowski;674;66;66;66;t2602
œwiêtokrzyskie;kazimierski;232;24;0;0;t2603
œwiêtokrzyskie;kielecki;875;62;0;0;t2604
œwiêtokrzyskie;konecki;825;120;37;37;t2605
œwiêtokrzyskie;opatowski;480;30;54;30;t2606
œwiêtokrzyskie;ostrowiecki;514;51;0;0;t2607
œwiêtokrzyskie;piñczowski;436;0;0;0;t2608
œwiêtokrzyskie;sandomierski;879;60;1;1;t2609
œwiêtokrzyskie;skar¿yski;631;62;0;0;t2610
œwiêtokrzyskie;starachowicki;1251;91;75;12;t2611
œwiêtokrzyskie;staszowski;776;83;27;27;t2612
œwiêtokrzyskie;w³oszczowski;595;73;0;0;t2613
œwiêtokrzyskie;Kielce;5890;484;202;160;t2661
warmiñsko-mazurskie;bartoszycki;998;36;0;0;t2801
warmiñsko-mazurskie;braniewski;347;24;0;0;t2802
warmiñsko-mazurskie;dzia³dowski;705;144;0;0;t2803
warmiñsko-mazurskie;elbl¹ski;177;0;0;0;t2804
warmiñsko-mazurskie;e³cki;1379;105;70;29;t2805
warmiñsko-mazurskie;gi¿ycki;585;25;0;0;t2806
warmiñsko-mazurskie;i³awski;728;62;0;0;t2807
warmiñsko-mazurskie;kêtrzyñski;511;59;0;0;t2808
warmiñsko-mazurskie;lidzbarski;494;78;0;0;t2809
warmiñsko-mazurskie;mr¹gowski;441;0;0;0;t2810
