wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;0;0;0;0;t00
dolnoœl¹skie;boles³awiecki;1204;152;0;0;t0201
dolnoœl¹skie;dzier¿oniowski;567;52;0;0;t0202
dolnoœl¹skie;g³ogowski;630;6;0;0;t0203
dolnoœl¹skie;górowski;57;57;0;0;t0204
dolnoœl¹skie;jaworski;406;47;0;0;t0205
dolnoœl¹skie;jeleniogórski;351;92;0;0;t0206
dolnoœl¹skie;kamiennogórski;277;18;0;0;t0207
dolnoœl¹skie;k³odzki;2137;96;0;0;t0208
dolnoœl¹skie;legnicki;0;0;0;0;t0209
dolnoœl¹skie;lubañski;371;12;0;0;t0210
dolnoœl¹skie;lubiñski;1821;118;0;0;t0211
dolnoœl¹skie;lwówecki;540;12;0;0;t0212
dolnoœl¹skie;milicki;268;0;0;0;t0213
dolnoœl¹skie;oleœnicki;658;70;0;0;t0214
dolnoœl¹skie;o³awski;676;65;0;0;t0215
dolnoœl¹skie;polkowicki;0;0;0;0;t0216
dolnoœl¹skie;strzeliñski;506;0;0;0;t0217
dolnoœl¹skie;œredzki;0;0;0;0;t0218
dolnoœl¹skie;œwidnicki;1641;25;0;0;t0219
dolnoœl¹skie;trzebnicki;738;136;0;0;t0220
dolnoœl¹skie;wa³brzyski;445;19;0;0;t0221
dolnoœl¹skie;wo³owski;445;0;0;0;t0222
dolnoœl¹skie;wroc³awski;180;18;0;0;t0223
dolnoœl¹skie;z¹bkowicki;599;99;0;0;t0224
dolnoœl¹skie;zgorzelecki;1645;59;0;0;t0225
dolnoœl¹skie;z³otoryjski;422;0;0;0;t0226
dolnoœl¹skie;Jelenia Góra;1883;87;19;19;t0261
dolnoœl¹skie;Legnica;1981;106;101;99;t0262
dolnoœl¹skie;Wroc³aw;24215;764;495;474;t0264
dolnoœl¹skie;Wa³brzych;2694;30;0;0;t0265
kujawsko-pomorskie;aleksandrowski;600;23;0;0;t0401
kujawsko-pomorskie;brodnicki;683;18;0;0;t0402
kujawsko-pomorskie;bydgoski;14;14;0;0;t0403
kujawsko-pomorskie;che³miñski;406;72;0;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;413;0;0;0;t0405
kujawsko-pomorskie;grudzi¹dzki;85;0;0;0;t0406
kujawsko-pomorskie;inowroc³awski;1545;0;0;0;t0407
kujawsko-pomorskie;lipnowski;496;0;0;0;t0408
