wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;1;1;1;1;t00
dolnoœl¹skie;boles³awiecki;1411;205;0;0;t0201
dolnoœl¹skie;dzier¿oniowski;730;127;0;0;t0202
dolnoœl¹skie;g³ogowski;636;6;0;0;t0203
dolnoœl¹skie;górowski;76;19;0;0;t0204
dolnoœl¹skie;jaworski;455;49;0;0;t0205
dolnoœl¹skie;jeleniogórski;375;24;0;0;t0206
dolnoœl¹skie;kamiennogórski;426;149;0;0;t0207
dolnoœl¹skie;k³odzki;2386;249;0;0;t0208
dolnoœl¹skie;legnicki;0;0;0;0;t0209
dolnoœl¹skie;lubañski;412;41;0;0;t0210
dolnoœl¹skie;lubiñski;1935;114;0;0;t0211
dolnoœl¹skie;lwówecki;545;5;0;0;t0212
dolnoœl¹skie;milicki;394;126;0;0;t0213
dolnoœl¹skie;oleœnicki;926;268;0;0;t0214
dolnoœl¹skie;o³awski;773;97;0;0;t0215
dolnoœl¹skie;polkowicki;0;0;0;0;t0216
dolnoœl¹skie;strzeliñski;506;0;0;0;t0217
dolnoœl¹skie;œredzki;65;24;0;0;t0218
dolnoœl¹skie;œwidnicki;1784;142;0;0;t0219
dolnoœl¹skie;trzebnicki;874;136;0;0;t0220
dolnoœl¹skie;wa³brzyski;554;109;0;0;t0221
dolnoœl¹skie;wo³owski;475;30;0;0;t0222
dolnoœl¹skie;wroc³awski;312;88;0;0;t0223
dolnoœl¹skie;z¹bkowicki;895;250;68;68;t0224
dolnoœl¹skie;zgorzelecki;1800;154;0;0;t0225
dolnoœl¹skie;z³otoryjski;422;0;0;0;t0226
dolnoœl¹skie;Jelenia Góra;1905;22;41;22;t0261
dolnoœl¹skie;Legnica;2421;438;134;33;t0262
dolnoœl¹skie;Wroc³aw;25270;1015;832;337;t0264
dolnoœl¹skie;Wa³brzych;2754;60;54;54;t0265
kujawsko-pomorskie;aleksandrowski;600;0;0;0;t0401
kujawsko-pomorskie;brodnicki;716;35;0;0;t0402
kujawsko-pomorskie;bydgoski;143;129;0;0;t0403
kujawsko-pomorskie;che³miñski;423;17;0;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;413;0;0;0;t0405
kujawsko-pomorskie;grudzi¹dzki;85;0;0;0;t0406
kujawsko-pomorskie;inowroc³awski;1841;296;0;0;t0407
kujawsko-pomorskie;lipnowski;496;0;0;0;t0408
kujawsko-pomorskie;mogileñski;305;56;0;0;t0409
kujawsko-pomorskie;nakielski;369;6;0;0;t0410
kujawsko-pomorskie;radziejowski;590;23;0;0;t0411
kujawsko-pomorskie;rypiñski;386;66;50;50;t0412
kujawsko-pomorskie;sêpoleñski;590;116;0;0;t0413
kujawsko-pomorskie;œwiecki;564;37;0;0;t0414
kujawsko-pomorskie;toruñski;342;0;0;0;t0415
kujawsko-pomorskie;tucholski;350;0;0;0;t0416
kujawsko-pomorskie;w¹brzeski;155;0;0;0;t0417
kujawsko-pomorskie;w³oc³awski;251;53;0;0;t0418
kujawsko-pomorskie;¿niñski;665;212;0;0;t0419
kujawsko-pomorskie;Bydgoszcz;9933;756;205;203;t0461
kujawsko-pomorskie;Grudzi¹dz;1813;0;0;0;t0462
kujawsko-pomorskie;Toruñ;4069;559;275;137;t0463
kujawsko-pomorskie;W³oc³awek;935;153;66;66;t0464
lubelskie;bialski;281;71;0;0;t0601
lubelskie;bi³gorajski;636;179;0;0;t0602
lubelskie;che³mski;5;5;0;0;t0603
lubelskie;hrubieszowski;506;0;0;0;t0604
lubelskie;janowski;526;60;0;0;t0605
lubelskie;krasnostawski;656;1;0;0;t0606
lubelskie;kraœnicki;424;59;0;0;t0607
lubelskie;lubartowski;836;131;0;0;t0608
lubelskie;lubelski;586;154;0;0;t0609
lubelskie;³êczyñski;664;34;0;0;t0610
lubelskie;³ukowski;699;183;0;0;t0611
lubelskie;opolski;434;24;0;0;t0612
lubelskie;parczewski;591;40;0;0;t0613
lubelskie;pu³awski;2344;174;130;56;t0614
lubelskie;radzyñski;536;0;0;0;t0615
lubelskie;rycki;375;18;0;0;t0616
lubelskie;œwidnicki;313;59;0;0;t0617
lubelskie;tomaszowski;796;12;0;0;t0618
lubelskie;w³odawski;572;44;0;0;t0619
lubelskie;zamojski;328;100;0;0;t0620
lubelskie;Bia³a Podlaska;1728;200;112;112;t0661
lubelskie;Che³m;1138;41;41;41;t0662
lubelskie;Lublin;13063;602;337;130;t0663
lubelskie;Zamoœæ;1650;67;67;8;t0664
