wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;3331;508;0;0;t00
dolnoœl¹skie;boles³awiecki;510;209;0;0;t0201
dolnoœl¹skie;dzier¿oniowski;202;71;0;0;t0202
dolnoœl¹skie;g³ogowski;372;101;0;0;t0203
dolnoœl¹skie;górowski;0;0;0;0;t0204
dolnoœl¹skie;jaworski;335;113;0;0;t0205
dolnoœl¹skie;jeleniogórski;187;59;0;0;t0206
dolnoœl¹skie;kamiennogórski;187;60;0;0;t0207
dolnoœl¹skie;k³odzki;1127;479;0;0;t0208
dolnoœl¹skie;legnicki;0;0;0;0;t0209
dolnoœl¹skie;lubañski;214;64;0;0;t0210
dolnoœl¹skie;lubiñski;1070;246;0;0;t0211
dolnoœl¹skie;lwówecki;359;54;0;0;t0212
dolnoœl¹skie;milicki;178;54;0;0;t0213
dolnoœl¹skie;oleœnicki;380;146;0;0;t0214
dolnoœl¹skie;o³awski;336;93;0;0;t0215
dolnoœl¹skie;polkowicki;0;0;0;0;t0216
dolnoœl¹skie;strzeliñski;364;190;0;0;t0217
dolnoœl¹skie;œredzki;0;0;0;0;t0218
dolnoœl¹skie;œwidnicki;1178;144;0;0;t0219
dolnoœl¹skie;trzebnicki;371;149;0;0;t0220
dolnoœl¹skie;wa³brzyski;289;198;0;0;t0221
dolnoœl¹skie;wo³owski;224;84;0;0;t0222
dolnoœl¹skie;wroc³awski;33;33;0;0;t0223
dolnoœl¹skie;z¹bkowicki;448;72;0;0;t0224
dolnoœl¹skie;zgorzelecki;1473;210;0;0;t0225
dolnoœl¹skie;z³otoryjski;404;91;0;0;t0226
dolnoœl¹skie;Jelenia Góra;775;196;0;0;t0261
dolnoœl¹skie;Legnica;896;138;2;0;t0262
dolnoœl¹skie;Wroc³aw;15296;2170;0;0;t0264
dolnoœl¹skie;Wa³brzych;393;72;0;0;t0265
kujawsko-pomorskie;aleksandrowski;429;59;0;0;t0401
kujawsko-pomorskie;brodnicki;305;74;0;0;t0402
kujawsko-pomorskie;bydgoski;0;0;0;0;t0403
kujawsko-pomorskie;che³miñski;322;52;0;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;413;0;0;0;t0405
kujawsko-pomorskie;grudzi¹dzki;85;0;0;0;t0406
kujawsko-pomorskie;inowroc³awski;1200;189;0;0;t0407
kujawsko-pomorskie;lipnowski;426;47;0;0;t0408
kujawsko-pomorskie;mogileñski;249;47;0;0;t0409
kujawsko-pomorskie;nakielski;187;66;0;0;t0410
kujawsko-pomorskie;radziejowski;555;36;0;0;t0411
kujawsko-pomorskie;rypiñski;320;42;0;0;t0412
kujawsko-pomorskie;sêpoleñski;308;35;0;0;t0413
kujawsko-pomorskie;œwiecki;280;94;0;0;t0414
kujawsko-pomorskie;toruñski;218;48;0;0;t0415
kujawsko-pomorskie;tucholski;254;42;0;0;t0416
kujawsko-pomorskie;w¹brzeski;113;15;0;0;t0417
kujawsko-pomorskie;w³oc³awski;83;30;0;0;t0418
kujawsko-pomorskie;¿niñski;284;36;0;0;t0419
kujawsko-pomorskie;Bydgoszcz;6463;1280;0;0;t0461
kujawsko-pomorskie;Grudzi¹dz;1257;262;0;0;t0462
kujawsko-pomorskie;Toruñ;2264;414;0;0;t0463
kujawsko-pomorskie;W³oc³awek;561;132;0;0;t0464
lubelskie;bialski;134;24;0;0;t0601
lubelskie;bi³gorajski;271;41;0;0;t0602
lubelskie;che³mski;0;0;0;0;t0603
lubelskie;hrubieszowski;347;59;0;0;t0604
lubelskie;janowski;299;65;0;0;t0605
lubelskie;krasnostawski;278;62;0;0;t0606
lubelskie;kraœnicki;175;48;0;0;t0607
lubelskie;lubartowski;222;71;0;0;t0608
lubelskie;lubelski;348;99;0;0;t0609
lubelskie;³êczyñski;499;134;0;0;t0610
lubelskie;³ukowski;162;30;0;0;t0611
lubelskie;opolski;343;59;0;0;t0612
lubelskie;parczewski;354;89;0;0;t0613
lubelskie;pu³awski;1497;315;0;0;t0614
lubelskie;radzyñski;243;65;0;0;t0615
lubelskie;rycki;214;36;0;0;t0616
lubelskie;œwidnicki;144;47;0;0;t0617
lubelskie;tomaszowski;424;73;0;0;t0618
lubelskie;w³odawski;402;66;0;0;t0619
lubelskie;zamojski;128;30;0;0;t0620
lubelskie;Bia³a Podlaska;1027;213;0;0;t0661
lubelskie;Che³m;607;147;0;0;t0662
lubelskie;Lublin;7414;1624;1;0;t0663
lubelskie;Zamoœæ;933;131;0;0;t0664
lubuskie;gorzowski;152;30;0;0;t0801
lubuskie;kroœnieñski;312;69;0;0;t0802
lubuskie;miêdzyrzecki;536;101;0;0;t0803
lubuskie;nowosolski;568;175;0;0;t0804
lubuskie;s³ubicki;262;54;0;0;t0805
lubuskie;strzelecko-drezdenecki;232;48;0;0;t0806
lubuskie;sulêciñski;391;126;0;0;t0807
lubuskie;œwiebodziñski;599;89;0;0;t0808
lubuskie;zielonogórski;232;65;0;0;t0809
lubuskie;¿agañski;201;42;0;0;t0810
lubuskie;¿arski;792;99;0;0;t0811
lubuskie;wschowski;248;31;0;0;t0812
lubuskie;Gorzów Wielkopolski;816;203;0;0;t0861
lubuskie;Zielona Góra;879;141;0;0;t0862
³ódzkie;be³chatowski;663;101;0;0;t1001
³ódzkie;kutnowski;334;42;0;0;t1002
³ódzkie;³aski;158;36;0;0;t1003
³ódzkie;³êczycki;365;63;0;0;t1004
³ódzkie;³owicki;813;98;0;0;t1005
³ódzkie;³ódzki wschodni;58;58;0;0;t1006
³ódzkie;opoczyñski;291;70;0;0;t1007
³ódzkie;pabianicki;538;90;0;0;t1008
³ódzkie;pajêczañski;155;42;0;0;t1009
³ódzkie;piotrkowski;88;0;0;0;t1010
³ódzkie;poddêbicki;371;96;0;0;t1011
³ódzkie;radomszczañski;1229;146;1;0;t1012
³ódzkie;rawski;94;15;0;0;t1013
³ódzkie;sieradzki;888;168;0;0;t1014
³ódzkie;skierniewicki;0;0;0;0;t1015
³ódzkie;tomaszowski;585;7;0;0;t1016
