wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;1;0;1;0;t00
dolnoœl¹skie;boles³awiecki;1675;0;1;0;t0201
dolnoœl¹skie;dzier¿oniowski;1127;88;0;0;t0202
dolnoœl¹skie;g³ogowski;828;84;0;0;t0203
dolnoœl¹skie;górowski;88;0;0;0;t0204
dolnoœl¹skie;jaworski;552;0;0;0;t0205
dolnoœl¹skie;jeleniogórski;526;0;0;0;t0206
dolnoœl¹skie;kamiennogórski;672;13;0;0;t0207
dolnoœl¹skie;k³odzki;3507;381;75;1;t0208
dolnoœl¹skie;legnicki;0;0;0;0;t0209
dolnoœl¹skie;lubañski;628;90;0;0;t0210
dolnoœl¹skie;lubiñski;2418;42;0;0;t0211
dolnoœl¹skie;lwówecki;708;30;77;28;t0212
dolnoœl¹skie;milicki;468;24;0;0;t0213
dolnoœl¹skie;oleœnicki;1129;17;78;11;t0214
dolnoœl¹skie;o³awski;1052;72;0;0;t0215
dolnoœl¹skie;polkowicki;0;0;0;0;t0216
dolnoœl¹skie;strzeliñski;506;0;0;0;t0217
dolnoœl¹skie;œredzki;89;0;0;0;t0218
dolnoœl¹skie;œwidnicki;2224;53;253;48;t0219
dolnoœl¹skie;trzebnicki;1268;163;0;0;t0220
dolnoœl¹skie;wa³brzyski;776;0;0;0;t0221
dolnoœl¹skie;wo³owski;535;0;0;0;t0222
dolnoœl¹skie;wroc³awski;373;30;0;0;t0223
dolnoœl¹skie;z¹bkowicki;1411;32;144;3;t0224
dolnoœl¹skie;zgorzelecki;2486;108;456;0;t0225
dolnoœl¹skie;z³otoryjski;422;0;0;0;t0226
dolnoœl¹skie;Jelenia Góra;2120;64;71;0;t0261
dolnoœl¹skie;Legnica;2681;35;288;10;t0262
dolnoœl¹skie;Wroc³aw;27836;575;2417;91;t0264
dolnoœl¹skie;Wa³brzych;3283;83;507;54;t0265
kujawsko-pomorskie;aleksandrowski;1222;330;130;72;t0401
kujawsko-pomorskie;brodnicki;861;0;73;0;t0402
kujawsko-pomorskie;bydgoski;263;0;0;0;t0403
kujawsko-pomorskie;che³miñski;600;29;72;9;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;413;0;0;0;t0405
kujawsko-pomorskie;grudzi¹dzki;85;0;0;0;t0406
kujawsko-pomorskie;inowroc³awski;2178;61;224;0;t0407
kujawsko-pomorskie;lipnowski;858;2;158;0;t0408
kujawsko-pomorskie;mogileñski;483;62;56;22;t0409
kujawsko-pomorskie;nakielski;446;0;0;0;t0410
kujawsko-pomorskie;radziejowski;831;90;173;87;t0411
kujawsko-pomorskie;rypiñski;590;18;219;4;t0412
kujawsko-pomorskie;sêpoleñski;855;11;72;0;t0413
kujawsko-pomorskie;œwiecki;801;0;1;0;t0414
kujawsko-pomorskie;toruñski;450;31;0;0;t0415
kujawsko-pomorskie;tucholski;350;0;0;0;t0416
kujawsko-pomorskie;w¹brzeski;247;42;0;0;t0417
kujawsko-pomorskie;w³oc³awski;433;6;0;0;t0418
kujawsko-pomorskie;¿niñski;880;1;0;0;t0419
kujawsko-pomorskie;Bydgoszcz;12394;569;749;36;t0461
kujawsko-pomorskie;Grudzi¹dz;2239;30;217;0;t0462
kujawsko-pomorskie;Toruñ;5360;276;560;2;t0463
kujawsko-pomorskie;W³oc³awek;1708;509;72;0;t0464
lubelskie;bialski;442;29;0;0;t0601
lubelskie;bi³gorajski;790;24;72;6;t0602
lubelskie;che³mski;79;56;0;0;t0603
lubelskie;hrubieszowski;596;0;77;0;t0604
lubelskie;janowski;827;132;0;0;t0605
lubelskie;krasnostawski;953;41;0;0;t0606
lubelskie;kraœnicki;731;74;0;0;t0607
lubelskie;lubartowski;1126;113;0;0;t0608
lubelskie;lubelski;881;36;0;0;t0609
lubelskie;³êczyñski;708;0;0;0;t0610
lubelskie;³ukowski;1241;144;0;0;t0611
lubelskie;opolski;586;66;73;0;t0612
lubelskie;parczewski;708;0;0;0;t0613
lubelskie;pu³awski;2693;102;220;7;t0614
lubelskie;radzyñski;626;0;0;0;t0615
lubelskie;rycki;507;48;72;23;t0616
lubelskie;œwidnicki;522;107;0;0;t0617
lubelskie;tomaszowski;1102;139;3;3;t0618
lubelskie;w³odawski;689;72;72;72;t0619
lubelskie;zamojski;441;18;0;0;t0620
lubelskie;Bia³a Podlaska;2544;263;291;6;t0661
lubelskie;Che³m;1655;105;214;6;t0662
lubelskie;Lublin;15280;892;680;25;t0663
lubelskie;Zamoœæ;1968;60;217;26;t0664
lubuskie;gorzowski;277;0;0;0;t0801
lubuskie;kroœnieñski;680;73;74;38;t0802
lubuskie;miêdzyrzecki;1445;69;69;69;t0803
lubuskie;nowosolski;1434;64;84;0;t0804
lubuskie;s³ubicki;424;0;74;0;t0805
lubuskie;strzelecko-drezdenecki;609;44;73;26;t0806
lubuskie;sulêciñski;518;6;71;1;t0807
lubuskie;œwiebodziñski;1038;68;135;34;t0808
lubuskie;zielonogórski;1000;16;79;0;t0809
lubuskie;¿agañski;457;60;23;1;t0810
lubuskie;¿arski;1786;48;235;34;t0811
lubuskie;wschowski;473;0;84;0;t0812
lubuskie;Gorzów Wielkopolski;2846;260;229;1;t0861
lubuskie;Zielona Góra;2104;25;233;25;t0862
³ódzkie;be³chatowski;1620;89;268;17;t1001
³ódzkie;kutnowski;1160;74;60;0;t1002
³ódzkie;³aski;325;30;0;0;t1003
³ódzkie;³êczycki;1134;0;71;0;t1004
³ódzkie;³owicki;1926;102;151;17;t1005
³ódzkie;³ódzki wschodni;276;23;0;0;t1006
³ódzkie;opoczyñski;814;90;70;2;t1007
³ódzkie;pabianicki;1536;64;1;0;t1008
³ódzkie;pajêczañski;360;0;0;0;t1009
³ódzkie;piotrkowski;234;83;0;0;t1010
³ódzkie;poddêbicki;578;0;0;0;t1011
³ódzkie;radomszczañski;2289;145;383;140;t1012
³ódzkie;rawski;280;21;0;0;t1013
³ódzkie;sieradzki;1605;42;148;0;t1014
³ódzkie;skierniewicki;0;0;0;0;t1015
³ódzkie;tomaszowski;1618;96;76;0;t1016
³ódzkie;wieluñski;578;0;0;0;t1017
³ódzkie;wieruszowski;239;33;26;26;t1018
³ódzkie;zduñskowolski;876;54;75;0;t1019
³ódzkie;zgierski;3696;425;854;344;t1020
³ódzkie;brzeziñski;442;0;0;0;t1021
³ódzkie;£ódŸ;26170;958;1622;132;t1061
³ódzkie;Piotrków Trybunalski;1599;88;71;0;t1062
³ódzkie;Skierniewice;1356;48;140;23;t1063
ma³opolskie;bocheñski;839;124;90;76;t1201
ma³opolskie;brzeski;1067;0;82;0;t1202
ma³opolskie;chrzanowski;1302;108;141;28;t1203
ma³opolskie;d¹browski;914;70;71;24;t1204
ma³opolskie;gorlicki;1134;11;51;1;t1205
ma³opolskie;krakowski;812;53;0;0;t1206
ma³opolskie;limanowski;1216;194;84;54;t1207
ma³opolskie;miechowski;1213;125;150;0;t1208
ma³opolskie;myœlenicki;909;0;0;0;t1209
ma³opolskie;nowos¹decki;712;117;0;0;t1210
ma³opolskie;nowotarski;1883;93;80;1;t1211
ma³opolskie;olkuski;874;30;0;0;t1212
ma³opolskie;oœwiêcimski;1503;180;70;0;t1213
ma³opolskie;proszowicki;696;6;74;2;t1214
ma³opolskie;suski;1219;0;141;0;t1215
ma³opolskie;tarnowski;761;24;0;0;t1216
ma³opolskie;tatrzañski;943;166;72;11;t1217
ma³opolskie;wadowicki;901;102;66;15;t1218
ma³opolskie;wielicki;293;18;0;0;t1219
ma³opolskie;Kraków;28837;1643;1731;85;t1261
ma³opolskie;Nowy S¹cz;1395;113;76;11;t1262
ma³opolskie;Tarnów;3809;144;294;34;t1263
mazowieckie;bia³obrzeski;245;0;0;0;t1401
mazowieckie;ciechanowski;1884;352;134;20;t1402
mazowieckie;garwoliñski;562;0;0;0;t1403
mazowieckie;gostyniñski;474;67;0;0;t1404
mazowieckie;grodziski;2488;78;77;29;t1405
mazowieckie;grójecki;1593;79;142;20;t1406
mazowieckie;kozienicki;398;84;51;2;t1407
mazowieckie;legionowski;351;0;0;0;t1408
mazowieckie;lipski;382;36;0;0;t1409
mazowieckie;³osicki;178;0;0;0;t1410
mazowieckie;makowski;493;36;0;0;t1411
mazowieckie;miñski;1152;0;0;0;t1412
mazowieckie;m³awski;1036;72;128;65;t1413
mazowieckie;nowodworski;3127;342;0;0;t1414
mazowieckie;ostro³êcki;124;35;0;0;t1415
mazowieckie;ostrowski;864;78;0;0;t1416
mazowieckie;otwocki;1479;0;0;0;t1417
mazowieckie;piaseczyñski;3130;269;0;0;t1418
mazowieckie;p³ocki;968;0;1;0;t1419
mazowieckie;p³oñski;976;99;48;48;t1420
mazowieckie;pruszkowski;3013;334;0;0;t1421
mazowieckie;przasnyski;846;24;75;12;t1422
mazowieckie;przysuski;440;42;78;30;t1423
mazowieckie;pu³tuski;778;15;0;0;t1424
mazowieckie;radomski;964;85;122;1;t1425
